customer_id,last_purchase_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,customer_segment
469,2023-09-08,2,121.88999999999999,385,2,1,1,211,Low Engagement
470,2023-10-07,4,190.31,356,2,3,2,232,At Risk
471,2024-09-12,3,476.4,15,4,3,4,434,Champions
472,2022-02-20,1,124.96,950,1,1,1,111,Low Engagement
473,2023-11-18,3,622.85,314,2,3,4,234,At Risk
474,2024-04-28,6,1355.1,152,3,4,4,344,Champions
475,2023-12-26,6,395.22,276,2,4,3,243,At Risk
476,2023-06-28,2,267.79999999999995,457,2,1,3,213,High Value At Risk
477,2023-11-30,2,242.38,302,2,1,2,212,Low Engagement
478,2023-05-27,4,316.42999999999995,489,1,3,3,133,At Risk
479,2022-06-05,1,24.23,845,1,1,1,111,Low Engagement
480,2024-02-23,1,120.58,217,3,1,1,311,Developing Customers
481,2022-12-19,2,317.06,648,1,1,3,113,High Value At Risk
482,2023-05-19,2,349.13,497,1,1,3,113,High Value At Risk
483,2023-09-02,1,78.76,391,2,1,1,211,Low Engagement
484,2024-02-12,2,277.23,228,3,1,3,313,Potential Loyalists
485,2023-06-25,1,18.33,460,2,1,1,211,Low Engagement
486,2022-09-29,1,202.23,729,1,1,2,112,Low Engagement
487,2023-05-12,1,126.84,504,1,1,2,112,Low Engagement
488,2024-08-19,2,233.07,39,4,1,2,412,Developing Customers
489,2024-09-17,4,215.63000000000002,10,4,3,2,432,Loyal Customers
490,2024-09-11,5,839.5899999999999,16,4,4,4,444,Champions
494,2023-12-16,3,123.07000000000001,286,2,3,1,231,At Risk
495,2024-07-06,4,200.57999999999998,83,4,3,2,432,Loyal Customers
496,2023-11-20,3,630.75,312,2,3,4,234,At Risk
497,2024-08-26,4,677.88,32,4,3,4,434,Champions
498,2024-01-03,4,395.98,268,2,3,3,233,At Risk
499,2024-02-24,3,151.0,216,3,3,2,332,Loyal Customers
500,2024-06-16,1,55.93,103,4,1,1,411,Developing Customers
501,2024-03-19,3,80.01,192,3,3,1,331,Loyal Customers
502,2023-12-07,2,234.61,295,2,1,2,212,Low Engagement
503,2022-08-05,1,17.45,784,1,1,1,111,Low Engagement
504,2024-04-26,4,282.90999999999997,154,3,3,3,333,Champions
505,2024-01-10,1,35.16,261,2,1,1,211,Low Engagement
506,2024-06-04,2,166.09,115,3,1,2,312,Developing Customers
507,2024-07-14,2,271.86,75,4,1,3,413,Potential Loyalists
508,2024-07-29,3,646.35,60,4,3,4,434,Champions
509,2024-02-26,2,323.66999999999996,214,3,1,3,313,Potential Loyalists
510,2022-11-09,1,68.19,688,1,1,1,111,Low Engagement
511,2023-09-20,1,48.3,373,2,1,1,211,Low Engagement
512,2023-10-20,2,486.21,343,2,1,4,214,High Value At Risk
513,2024-02-19,2,168.07999999999998,221,3,1,2,312,Developing Customers
514,2023-04-17,2,319.47999999999996,529,1,1,3,113,High Value At Risk
515,2023-01-01,2,173.74,635,1,1,2,112,Low Engagement
516,2024-06-20,3,246.5,99,4,3,2,432,Loyal Customers
518,2023-05-15,5,827.86,501,1,4,4,144,At Risk
519,2024-08-06,4,734.49,52,4,3,4,434,Champions
520,2024-06-02,1,148.94,117,3,1,2,312,Developing Customers
521,2023-01-26,2,115.93,610,1,1,1,111,Low Engagement
522,2024-02-10,2,467.47999999999996,230,3,1,4,314,Potential Loyalists
523,2023-11-06,2,240.33,326,2,1,2,212,Low Engagement
524,2024-09-07,3,89.45,20,4,3,1,431,Loyal Customers
525,2024-07-09,4,653.56,80,4,3,4,434,Champions
526,2023-03-27,3,531.28,550,1,3,4,134,At Risk
527,2024-08-13,5,1013.38,45,4,4,4,444,Champions
528,2024-01-27,4,229.75,244,3,3,2,332,Loyal Customers
529,2024-01-24,2,250.94,247,2,1,2,212,Low Engagement
530,2024-05-11,3,149.58,139,3,3,2,332,Loyal Customers
531,2024-03-02,4,884.18,209,3,3,4,334,Champions
532,2023-09-08,2,56.239999999999995,385,2,1,1,211,Low Engagement
533,2023-03-01,1,32.81,576,1,1,1,111,Low Engagement
534,2023-02-02,4,428.51,603,1,3,3,133,At Risk
535,2023-11-10,2,320.06,322,2,1,3,213,High Value At Risk
536,2023-10-18,2,238.15,345,2,1,2,212,Low Engagement
537,2023-07-21,1,136.82,434,2,1,2,212,Low Engagement
538,2024-08-10,2,236.06,48,4,1,2,412,Developing Customers
539,2024-08-19,6,777.01,39,4,4,4,444,Champions
540,2023-11-02,2,245.03,330,2,1,2,212,Low Engagement
541,2024-04-07,5,328.72,173,3,4,3,343,Champions
542,2024-01-23,3,566.1700000000001,248,2,3,4,234,At Risk
543,2024-09-06,2,70.52000000000001,21,4,1,1,411,Developing Customers
544,2024-07-09,3,483.36,80,4,3,4,434,Champions
545,2023-12-31,6,840.6899999999999,271,2,4,4,244,At Risk
546,2023-09-21,1,38.59,372,2,1,1,211,Low Engagement
547,2023-02-25,2,257.45,580,1,1,2,112,Low Engagement
549,2022-06-18,1,72.03,832,1,1,1,111,Low Engagement
550,2024-09-07,4,114.94,20,4,3,1,431,Loyal Customers
551,2024-05-06,3,274.3,144,3,3,3,333,Champions
552,2023-09-25,6,1115.3,368,2,4,4,244,At Risk
553,2023-08-01,2,418.34000000000003,423,2,1,3,213,High Value At Risk
554,2023-10-26,3,577.08,337,2,3,4,234,At Risk
555,2023-11-22,2,145.39000000000001,310,2,1,2,212,Low Engagement
556,2022-11-06,1,60.13,691,1,1,1,111,Low Engagement
557,2024-07-31,4,601.39,58,4,3,4,434,Champions
558,2024-09-10,2,297.75,17,4,1,3,413,Potential Loyalists
559,2023-12-22,2,240.51,280,2,1,2,212,Low Engagement
560,2024-03-15,1,160.18,196,3,1,2,312,Developing Customers
561,2023-08-06,3,687.36,418,2,3,4,234,At Risk
562,2024-04-10,3,702.79,170,3,3,4,334,Champions
563,2023-01-30,1,269.18,606,1,1,3,113,High Value At Risk
564,2024-08-24,4,815.08,34,4,3,4,434,Champions
565,2023-11-07,3,220.27,325,2,3,2,232,At Risk
566,2023-10-14,2,255.64,349,2,1,2,212,Low Engagement
567,2022-07-08,1,177.6,812,1,1,2,112,Low Engagement
568,2023-03-05,2,215.32999999999998,572,1,1,2,112,Low Engagement
569,2022-06-24,1,41.9,826,1,1,1,111,Low Engagement
570,2024-05-05,5,538.69,145,3,4,4,344,Champions
571,2024-01-21,3,285.28000000000003,250,2,3,3,233,At Risk
572,2024-08-20,1,172.93,38,4,1,2,412,Developing Customers
573,2023-08-05,3,567.51,419,2,3,4,234,At Risk
574,2022-06-18,2,84.11,832,1,1,1,111,Low Engagement
575,2024-02-21,2,791.98,219,3,1,4,314,Potential Loyalists
576,2024-02-14,3,694.99,226,3,3,4,334,Champions
577,2024-06-29,2,197.68,90,4,1,2,412,Developing Customers
578,2023-09-05,1,166.08,388,2,1,2,212,Low Engagement
579,2023-03-03,5,940.0699999999999,574,1,4,4,144,At Risk
580,2024-04-30,1,29.43,150,3,1,1,311,Developing Customers
581,2022-05-21,1,73.48,860,1,1,1,111,Low Engagement
582,2022-10-14,3,196.94,714,1,3,2,132,At Risk
583,2024-09-03,1,81.24,24,4,1,1,411,Developing Customers
584,2023-02-20,2,373.77,585,1,1,3,113,High Value At Risk
585,2024-04-09,6,818.4799999999999,171,3,4,4,344,Champions
586,2024-04-14,1,44.1,166,3,1,1,311,Developing Customers
587,2023-09-02,1,26.01,391,2,1,1,211,Low Engagement
588,2023-10-20,1,18.38,343,2,1,1,211,Low Engagement
590,2024-02-16,3,284.71999999999997,224,3,3,3,333,Champions
591,2023-07-19,2,50.120000000000005,436,2,1,1,211,Low Engagement
592,2023-04-23,2,307.77,523,1,1,3,113,High Value At Risk
593,2023-08-03,2,129.02,421,2,1,2,212,Low Engagement
594,2024-02-25,1,175.93,215,3,1,2,312,Developing Customers
595,2023-10-08,6,435.85,355,2,4,3,243,At Risk
596,2023-12-05,2,367.93,297,2,1,3,213,High Value At Risk
597,2023-10-03,3,572.17,360,2,3,4,234,At Risk
598,2022-02-19,1,62.0,951,1,1,1,111,Low Engagement
599,2023-07-11,2,167.55,444,2,1,2,212,Low Engagement
600,2024-02-01,1,97.54,239,3,1,1,311,Developing Customers
601,2024-02-12,3,405.06,228,3,3,3,333,Champions
602,2023-02-28,1,409.68,577,1,1,3,113,High Value At Risk
603,2023-10-12,2,152.21,351,2,1,2,212,Low Engagement
604,2022-11-21,1,33.52,676,1,1,1,111,Low Engagement
605,2024-07-11,2,512.97,78,4,1,4,414,Potential Loyalists
606,2023-08-03,2,81.92999999999999,421,2,1,1,211,Low Engagement
607,2024-08-26,2,209.25,32,4,1,2,412,Developing Customers
608,2024-07-31,4,161.76,58,4,3,2,432,Loyal Customers
609,2023-06-19,3,303.84999999999997,466,1,3,3,133,At Risk
610,2023-06-11,2,21.020000000000003,474,1,1,1,111,Low Engagement
612,2023-01-01,2,496.66,635,1,1,4,114,High Value At Risk
613,2024-07-09,3,387.34999999999997,80,4,3,3,433,Champions
614,2023-04-26,1,60.08,520,1,1,1,111,Low Engagement
615,2023-10-10,4,237.19,353,2,3,2,232,At Risk
616,2023-12-24,1,34.32,278,2,1,1,211,Low Engagement
617,2022-06-10,1,121.73,840,1,1,1,111,Low Engagement
618,2023-06-03,1,135.92,482,1,1,2,112,Low Engagement
619,2024-09-18,2,114.69,9,4,1,1,411,Developing Customers
620,2024-02-08,2,65.74000000000001,232,3,1,1,311,Developing Customers
621,2024-07-02,2,24.78,87,4,1,1,411,Developing Customers
622,2024-09-11,3,82.5,16,4,3,1,431,Loyal Customers
623,2024-01-03,2,242.26999999999998,268,2,1,2,212,Low Engagement
624,2023-12-17,1,80.56,285,2,1,1,211,Low Engagement
625,2022-09-23,2,240.29000000000002,735,1,1,2,112,Low Engagement
626,2023-07-15,2,136.96,440,2,1,2,212,Low Engagement
628,2024-02-09,4,637.86,231,3,3,4,334,Champions
629,2023-09-20,2,654.3299999999999,373,2,1,4,214,High Value At Risk
630,2024-06-12,5,237.46,107,3,4,2,342,Loyal Customers
631,2023-08-17,2,760.63,407,2,1,4,214,High Value At Risk
632,2022-06-05,1,550.93,845,1,1,4,114,High Value At Risk
633,2022-02-23,1,139.59,947,1,1,2,112,Low Engagement
635,2024-08-14,6,1331.4,44,4,4,4,444,Champions
636,2024-01-24,1,15.36,247,2,1,1,211,Low Engagement
637,2023-11-28,3,641.12,304,2,3,4,234,At Risk
638,2024-08-22,1,199.26,36,4,1,2,412,Developing Customers
639,2023-11-20,2,331.15,312,2,1,3,213,High Value At Risk
640,2023-12-02,2,356.7,300,2,1,3,213,High Value At Risk
641,2024-03-22,3,545.14,189,3,3,4,334,Champions
643,2024-03-28,7,913.75,183,3,4,4,344,Champions
644,2023-01-24,1,73.47,612,1,1,1,111,Low Engagement
645,2023-12-29,3,312.65999999999997,273,2,3,3,233,At Risk
646,2024-07-01,2,64.51,88,4,1,1,411,Developing Customers
647,2024-03-31,6,999.53,180,3,4,4,344,Champions
648,2024-04-01,1,197.21,179,3,1,2,312,Developing Customers
649,2023-10-08,5,379.77000000000004,355,2,4,3,243,At Risk
650,2022-06-20,2,75.06,830,1,1,1,111,Low Engagement
651,2024-08-12,5,530.36,46,4,4,4,444,Champions
652,2023-09-23,1,43.1,370,2,1,1,211,Low Engagement
653,2024-07-20,3,378.18,69,4,3,3,433,Champions
654,2023-06-11,1,185.12,474,1,1,2,112,Low Engagement
655,2023-11-21,3,724.68,311,2,3,4,234,At Risk
656,2024-02-04,3,244.55,236,3,3,2,332,Loyal Customers
657,2023-11-11,1,415.88,321,2,1,3,213,High Value At Risk
658,2024-09-04,4,534.64,23,4,3,4,434,Champions
659,2024-06-10,3,237.87,109,3,3,2,332,Loyal Customers
660,2022-11-10,2,434.23,687,1,1,3,113,High Value At Risk
661,2022-10-03,2,61.89,725,1,1,1,111,Low Engagement
662,2022-06-15,1,71.03,835,1,1,1,111,Low Engagement
663,2023-08-05,5,314.65999999999997,419,2,4,3,243,At Risk
664,2024-08-06,4,784.88,52,4,3,4,434,Champions
665,2023-11-25,4,366.71,307,2,3,3,233,At Risk
666,2024-07-19,3,270.14,70,4,3,3,433,Champions
667,2023-03-28,2,154.18,549,1,1,2,112,Low Engagement
668,2024-01-18,1,6.68,253,2,1,1,211,Low Engagement
669,2024-09-22,4,633.97,5,4,3,4,434,Champions
670,2023-03-18,3,403.91,559,1,3,3,133,At Risk
671,2024-07-12,2,145.46,77,4,1,2,412,Developing Customers
673,2023-11-19,3,61.169999999999995,313,2,3,1,231,At Risk
674,2024-01-01,1,147.45,270,2,1,2,212,Low Engagement
675,2023-11-25,1,63.03,307,2,1,1,211,Low Engagement
677,2024-08-31,4,312.49,27,4,3,3,433,Champions
678,2024-05-20,5,706.64,130,3,4,4,344,Champions
679,2024-02-07,2,218.0,233,3,1,2,312,Developing Customers
680,2024-07-10,5,837.6,79,4,4,4,444,Champions
681,2024-02-09,5,776.24,231,3,4,4,344,Champions
682,2022-09-03,1,170.27,755,1,1,2,112,Low Engagement
683,2023-08-01,3,40.37,423,2,3,1,231,At Risk
684,2023-09-15,5,743.18,378,2,4,4,244,At Risk
685,2024-02-13,4,390.63,227,3,3,3,333,Champions
686,2024-06-17,4,375.58,102,4,3,3,433,Champions
687,2023-12-15,1,108.6,287,2,1,1,211,Low Engagement
688,2024-08-13,7,1169.26,45,4,4,4,444,Champions
690,2023-12-04,1,13.79,298,2,1,1,211,Low Engagement
691,2023-11-14,4,427.08000000000004,318,2,3,3,233,At Risk
694,2024-09-21,4,1023.05,6,4,3,4,434,Champions
695,2024-08-07,2,125.42999999999999,51,4,1,1,411,Developing Customers
697,2024-01-15,3,120.73,256,2,3,1,231,At Risk
698,2024-08-05,3,130.69,53,4,3,2,432,Loyal Customers
699,2022-12-17,1,226.87,650,1,1,2,112,Low Engagement
700,2024-08-16,5,354.28,42,4,4,3,443,Champions
701,2022-10-27,1,2.03,701,1,1,1,111,Low Engagement
702,2023-10-22,2,288.64,341,2,1,3,213,High Value At Risk
704,2023-06-27,2,105.64999999999999,458,2,1,1,211,Low Engagement
705,2022-01-24,2,215.93,977,1,1,2,112,Low Engagement
706,2024-01-21,2,536.04,250,2,1,4,214,High Value At Risk
707,2022-11-04,1,294.07,693,1,1,3,113,High Value At Risk
708,2023-03-08,1,77.05,569,1,1,1,111,Low Engagement
709,2024-07-21,2,127.42000000000002,68,4,1,2,412,Developing Customers
710,2023-09-24,5,695.4499999999999,369,2,4,4,244,At Risk
711,2024-02-11,4,355.99,229,3,3,3,333,Champions
712,2023-08-23,3,682.96,401,2,3,4,234,At Risk
713,2024-08-12,3,345.36,46,4,3,3,433,Champions
714,2023-08-02,2,245.09,422,2,1,2,212,Low Engagement
715,2022-02-24,1,14.34,946,1,1,1,111,Low Engagement
716,2024-07-19,7,626.45,70,4,4,4,444,Champions
717,2022-07-27,1,0.18,793,1,1,1,111,Low Engagement
718,2022-06-26,1,29.02,824,1,1,1,111,Low Engagement
719,2024-07-22,4,401.34000000000003,67,4,3,3,433,Champions
720,2024-02-03,3,264.28,237,3,3,2,332,Loyal Customers
721,2022-11-16,3,871.01,681,1,3,4,134,At Risk
722,2023-04-27,2,723.66,519,1,1,4,114,High Value At Risk
724,2023-11-01,2,151.48000000000002,331,2,1,2,212,Low Engagement
725,2022-08-29,2,197.03,760,1,1,2,112,Low Engagement
726,2024-04-01,3,1031.89,179,3,3,4,334,Champions
727,2022-07-27,1,491.36,793,1,1,4,114,High Value At Risk
728,2023-11-27,4,372.28,305,2,3,3,233,At Risk
730,2022-11-16,1,35.41,681,1,1,1,111,Low Engagement
731,2024-02-07,2,565.0200000000001,233,3,1,4,314,Potential Loyalists
732,2024-03-11,2,20.24,200,3,1,1,311,Developing Customers
733,2024-08-26,5,473.44,32,4,4,4,444,Champions
734,2023-11-07,4,178.62,325,2,3,2,232,At Risk
735,2023-12-06,1,64.51,296,2,1,1,211,Low Engagement
736,2023-03-24,2,384.08,553,1,1,3,113,High Value At Risk
737,2023-10-07,1,349.36,356,2,1,3,213,High Value At Risk
738,2022-08-12,2,74.82,777,1,1,1,111,Low Engagement
739,2024-07-11,6,627.36,78,4,4,4,444,Champions
740,2024-04-19,4,576.9200000000001,161,3,3,4,334,Champions
741,2024-01-31,1,45.71,240,3,1,1,311,Developing Customers
742,2023-06-04,3,418.69,481,1,3,3,133,At Risk
743,2023-10-02,3,956.83,361,2,3,4,234,At Risk
744,2022-10-05,1,36.08,723,1,1,1,111,Low Engagement
745,2024-01-15,4,536.06,256,2,3,4,234,At Risk
746,2024-04-16,2,167.06,164,3,1,2,312,Developing Customers
747,2024-09-03,1,177.7,24,4,1,2,412,Developing Customers
749,2024-07-26,7,941.0699999999999,63,4,4,4,444,Champions
750,2022-10-02,3,185.53,726,1,3,2,132,At Risk
751,2024-07-07,6,675.13,82,4,4,4,444,Champions
752,2023-07-19,3,545.44,436,2,3,4,234,At Risk
753,2022-11-07,2,129.57,690,1,1,2,112,Low Engagement
755,2024-06-20,3,488.75,99,4,3,4,434,Champions
756,2023-10-31,3,239.38,332,2,3,2,232,At Risk
757,2023-05-27,3,460.24,489,1,3,3,133,At Risk
758,2024-02-21,1,49.8,219,3,1,1,311,Developing Customers
759,2024-09-15,4,268.82,12,4,3,3,433,Champions
760,2023-12-22,2,54.87,280,2,1,1,211,Low Engagement
761,2023-03-19,1,123.02,558,1,1,1,111,Low Engagement
762,2024-08-10,7,1310.1399999999999,48,4,4,4,444,Champions
763,2023-05-31,4,246.39999999999998,485,1,3,2,132,At Risk
764,2024-01-16,4,466.67,255,2,3,4,234,At Risk
765,2024-09-19,3,253.61,8,4,3,2,432,Loyal Customers
766,2024-07-28,4,533.83,61,4,3,4,434,Champions
768,2023-05-28,2,364.08000000000004,488,1,1,3,113,High Value At Risk
769,2023-10-16,1,15.5,347,2,1,1,211,Low Engagement
770,2023-05-11,3,239.90999999999997,505,1,3,2,132,At Risk
771,2024-02-18,2,247.57,222,3,1,2,312,Developing Customers
772,2023-04-03,3,363.78,543,1,3,3,133,At Risk
773,2023-11-08,2,148.96,324,2,1,2,212,Low Engagement
774,2024-07-29,2,631.61,60,4,1,4,414,Potential Loyalists
775,2023-07-28,1,17.6,427,2,1,1,211,Low Engagement
776,2023-06-26,2,19.43,459,2,1,1,211,Low Engagement
777,2023-06-26,2,241.96,459,2,1,2,212,Low Engagement
778,2024-02-12,3,154.22,228,3,3,2,332,Loyal Customers
779,2024-08-23,4,268.12,35,4,3,3,433,Champions
780,2024-05-26,4,749.48,124,3,3,4,334,Champions
781,2023-07-28,3,181.3,427,2,3,2,232,At Risk
782,2022-05-06,1,153.56,875,1,1,2,112,Low Engagement
783,2023-08-29,3,526.1800000000001,395,2,3,4,234,At Risk
784,2024-04-28,3,242.93,152,3,3,2,332,Loyal Customers
786,2024-01-14,1,109.78,257,2,1,1,211,Low Engagement
787,2024-05-26,5,216.36,124,3,4,2,342,Loyal Customers
788,2024-06-01,3,156.73,118,3,3,2,332,Loyal Customers
789,2024-05-29,1,249.49,121,3,1,2,312,Developing Customers
790,2023-12-04,2,178.71,298,2,1,2,212,Low Engagement
792,2022-09-20,1,274.93,738,1,1,3,113,High Value At Risk
794,2024-08-22,2,203.63,36,4,1,2,412,Developing Customers
795,2023-08-21,4,274.47,403,2,3,3,233,At Risk
796,2024-02-21,3,421.04999999999995,219,3,3,3,333,Champions
797,2024-09-25,3,188.26999999999998,2,4,3,2,432,Loyal Customers
798,2024-08-14,2,384.4,44,4,1,3,413,Potential Loyalists
799,2023-10-30,4,901.5699999999999,333,2,3,4,234,At Risk
800,2024-07-16,3,325.64,73,4,3,3,433,Champions
801,2024-06-29,5,926.79,90,4,4,4,444,Champions
802,2024-04-16,4,398.89,164,3,3,3,333,Champions
803,2024-08-25,3,1079.81,33,4,3,4,434,Champions
804,2024-07-23,3,182.63,66,4,3,2,432,Loyal Customers
805,2023-01-24,1,74.45,612,1,1,1,111,Low Engagement
806,2024-01-16,1,4.97,255,2,1,1,211,Low Engagement
807,2024-05-14,2,165.98,136,3,1,2,312,Developing Customers
808,2024-09-20,2,369.43,7,4,1,3,413,Potential Loyalists
809,2024-03-19,3,397.14,192,3,3,3,333,Champions
810,2024-04-15,2,134.44,165,3,1,2,312,Developing Customers
811,2023-05-12,1,14.2,504,1,1,1,111,Low Engagement
812,2024-06-13,2,141.89,106,3,1,2,312,Developing Customers
813,2024-06-09,1,275.19,110,3,1,3,313,Potential Loyalists
814,2022-12-28,2,280.35,639,1,1,3,113,High Value At Risk
815,2024-03-09,2,106.46,202,3,1,1,311,Developing Customers
816,2024-05-05,3,487.66999999999996,145,3,3,4,334,Champions
817,2023-09-22,1,127.12,371,2,1,2,212,Low Engagement
818,2023-10-28,2,620.86,335,2,1,4,214,High Value At Risk
819,2023-01-06,1,82.37,630,1,1,1,111,Low Engagement
820,2024-08-09,2,104.03,49,4,1,1,411,Developing Customers
822,2023-09-17,1,23.16,376,2,1,1,211,Low Engagement
823,2023-07-11,4,357.78,444,2,3,3,233,At Risk
824,2023-08-26,3,96.57,398,2,3,1,231,At Risk
825,2023-07-09,3,409.61,446,2,3,3,233,At Risk
826,2024-05-19,3,169.76999999999998,131,3,3,2,332,Loyal Customers
827,2024-08-06,3,257.68,52,4,3,2,432,Loyal Customers
828,2024-05-23,3,149.93,127,3,3,2,332,Loyal Customers
830,2022-04-13,1,20.49,898,1,1,1,111,Low Engagement
831,2024-05-05,2,301.58,145,3,1,3,313,Potential Loyalists
832,2024-03-16,2,117.57000000000001,195,3,1,1,311,Developing Customers
834,2024-04-02,1,341.42,178,3,1,3,313,Potential Loyalists
835,2022-10-25,1,124.3,703,1,1,1,111,Low Engagement
836,2022-07-28,1,118.29,792,1,1,1,111,Low Engagement
837,2023-08-03,3,508.66999999999996,421,2,3,4,234,At Risk
838,2024-09-22,6,926.17,5,4,4,4,444,Champions
840,2022-06-05,1,62.29,845,1,1,1,111,Low Engagement
841,2023-09-23,1,73.73,370,2,1,1,211,Low Engagement
842,2024-06-11,5,657.7,108,3,4,4,344,Champions
843,2022-02-28,1,6.81,942,1,1,1,111,Low Engagement
844,2023-12-31,3,436.26,271,2,3,3,233,At Risk
845,2024-01-25,3,268.45000000000005,246,3,3,3,333,Champions
846,2024-08-20,4,428.13,38,4,3,3,433,Champions
847,2023-07-14,2,256.13,441,2,1,2,212,Low Engagement
848,2024-09-05,4,506.61,22,4,3,4,434,Champions
849,2023-07-19,2,35.57,436,2,1,1,211,Low Engagement
850,2023-02-01,4,127.24000000000001,604,1,3,2,132,At Risk
851,2024-02-02,4,450.92,238,3,3,3,333,Champions
852,2024-07-06,1,159.19,83,4,1,2,412,Developing Customers
853,2024-08-22,5,360.28000000000003,36,4,4,3,443,Champions
854,2023-02-19,4,174.39,586,1,3,2,132,At Risk
855,2023-08-30,2,66.32000000000001,394,2,1,1,211,Low Engagement
856,2024-03-22,3,237.21,189,3,3,2,332,Loyal Customers
858,2024-07-28,2,29.669999999999998,61,4,1,1,411,Developing Customers
859,2023-12-19,1,214.83,283,2,1,2,212,Low Engagement
860,2024-06-16,3,93.78,103,4,3,1,431,Loyal Customers
861,2024-05-29,5,433.86,121,3,4,3,343,Champions
862,2024-03-05,2,360.53,206,3,1,3,313,Potential Loyalists
864,2022-01-20,1,146.92,981,1,1,2,112,Low Engagement
865,2023-06-12,4,249.48000000000002,473,1,3,2,132,At Risk
867,2024-03-07,2,162.78,204,3,1,2,312,Developing Customers
868,2023-07-02,2,255.94,453,2,1,2,212,Low Engagement
869,2024-08-19,5,590.22,39,4,4,4,444,Champions
870,2023-11-16,3,408.55,316,2,3,3,233,At Risk
871,2024-04-02,1,6.74,178,3,1,1,311,Developing Customers
873,2023-07-17,1,219.46,438,2,1,2,212,Low Engagement
874,2024-04-22,1,402.89,158,3,1,3,313,Potential Loyalists
875,2023-06-24,1,56.24,461,2,1,1,211,Low Engagement
876,2024-01-03,3,269.05,268,2,3,3,233,At Risk
877,2024-08-09,3,527.89,49,4,3,4,434,Champions
878,2024-02-27,2,31.43,213,3,1,1,311,Developing Customers
880,2022-09-01,1,91.32,757,1,1,1,111,Low Engagement
881,2024-07-11,2,150.13,78,4,1,2,412,Developing Customers
882,2023-12-05,4,402.5,297,2,3,3,233,At Risk
883,2023-12-03,4,560.9200000000001,299,2,3,4,234,At Risk
884,2024-09-02,2,275.82000000000005,25,4,1,3,413,Potential Loyalists
885,2024-01-06,4,590.25,265,2,3,4,234,At Risk
886,2023-02-21,4,565.76,584,1,3,4,134,At Risk
887,2024-08-26,3,557.4599999999999,32,4,3,4,434,Champions
888,2024-07-20,3,284.9,69,4,3,3,433,Champions
889,2024-06-03,3,140.48,116,3,3,2,332,Loyal Customers
890,2023-05-25,2,442.19,491,1,1,3,113,High Value At Risk
891,2023-12-03,2,499.53999999999996,299,2,1,4,214,High Value At Risk
892,2023-04-02,1,7.45,544,1,1,1,111,Low Engagement
894,2023-12-12,2,51.75,290,2,1,1,211,Low Engagement
895,2024-03-16,4,265.78000000000003,195,3,3,3,333,Champions
896,2023-08-21,1,172.42,403,2,1,2,212,Low Engagement
897,2023-10-21,1,135.21,342,2,1,2,212,Low Engagement
898,2024-07-14,4,432.40999999999997,75,4,3,3,433,Champions
899,2024-01-28,3,245.89999999999998,243,3,3,2,332,Loyal Customers
900,2023-08-28,2,215.02,396,2,1,2,212,Low Engagement
901,2024-03-17,3,208.06,194,3,3,2,332,Loyal Customers
902,2022-06-02,1,124.48,848,1,1,1,111,Low Engagement
903,2023-04-22,4,518.46,524,1,3,4,134,At Risk
904,2022-10-18,2,26.0,710,1,1,1,111,Low Engagement
905,2023-12-10,2,65.27,292,2,1,1,211,Low Engagement
906,2023-05-17,3,194.64000000000001,499,1,3,2,132,At Risk
907,2023-04-26,4,253.26999999999998,520,1,3,2,132,At Risk
908,2024-05-31,3,520.91,119,3,3,4,334,Champions
909,2024-06-30,4,586.83,89,4,3,4,434,Champions
910,2024-07-31,3,208.16000000000003,58,4,3,2,432,Loyal Customers
